epoch,lr,train_total,train_seg,train_dice,train_ce,train_diff,train_conf,train_mri,train_w_conf,val_total,val_seg,val_dice,val_ce,val_diff,val_conf,val_mri,val_w_conf
1,9.999383162408304e-05,0.6381030263854008,0.6255536812193253,0.18377152880388262,0.27735970569591895,0.0,0.0,1.2549346874449767,0.0,0.603913455704848,0.5842454966571596,0.3142819758131492,0.25509917843672963,0.0,0.0,1.9667958969871202,0.0
2,9.997532801828658e-05,0.5636715800154443,0.5495214839191997,0.28120399883432795,0.14776511154338426,0.0,0.0,1.4150095742414979,0.0,0.5376384211911096,0.5151384582122167,0.33799994198294975,0.17156909253034328,0.0,0.0,2.2499962316619024,0.0
3,9.994449374809851e-05,0.5195224663790534,0.5015966628112045,0.29597234167010766,0.08851120720307032,0.0,0.0,1.7925803274500605,0.0,0.4833185503880183,0.4561708593534099,0.37729011399464474,0.11159233471585644,0.0,0.0,2.714769289063083,0.0
4,9.990133642141359e-05,0.48279151577575535,0.46166618407941334,0.32249142988114277,0.05934650091563954,0.0,0.0,2.112533281305257,0.0,0.415684397601419,0.3893057173324956,0.4563501772367292,0.0741946389588217,0.0,0.0,2.6378680338462193,0.0
5,9.98458666866564e-05,0.4520026727342138,0.42892210612110065,0.32400070500748707,0.04471530320816765,0.0,0.0,2.3080566978922077,0.0,0.40887006007962756,0.3871095591949092,0.40684895207264665,0.10786710700744556,0.0,0.0,2.1760501046975453,0.0
6,9.9778098230154e-05,0.41873980927116733,0.3971392525177376,0.34199323814959653,0.03779028689251373,0.0,0.0,2.160055799928366,0.0,0.3041753076016903,0.27825130741629334,0.586719786855385,0.04575799041841593,0.0,0.0,2.5924000908931095,0.0
7,9.9698047772759e-05,0.3898260459303856,0.3707759901881218,0.3712478230918078,0.03521177941915013,0.0,0.0,1.9050056361684613,0.0,0.2628690254771047,0.24225738822586007,0.6302060915488917,0.04968080793947188,0.0,0.0,2.0611637569136088,0.0
8,9.96057350657239e-05,0.3762517146474006,0.3595384678858168,0.36918681248326946,0.040275523048259466,0.0,0.0,1.671324719225659,0.0,0.24008561633527278,0.22508676826126045,0.644040647583429,0.04738050358007766,0.0,0.0,1.4998848916755783,0.0
9,9.950118288582787e-05,0.36414206815408723,0.3506110946264337,0.377939127598732,0.038754986999921644,0.0,0.0,1.3530974136263716,0.0,0.24826452260216078,0.23691371337821085,0.6049969288210074,0.05055449853082084,0.0,0.0,1.13508098423481,0.0
10,9.938441702975689e-05,0.3523401034228942,0.34075218714481476,0.39001849172160263,0.03820042936336797,0.0,0.0,1.158791609166884,0.0,0.24116296927548117,0.22965765284995238,0.6179485540444923,0.05429107563233831,0.0,0.0,1.1505317833688524,0.0
11,9.925546630773869e-05,0.3437994607377286,0.3337614971779141,0.40007473532016546,0.03701074205832008,0.0,0.0,1.0037964059149518,0.0,0.23496535865383017,0.2247565829505523,0.6237306831527284,0.058028773712511694,0.0,0.0,1.0208775841527515,0.0
12,9.911436253643444e-05,0.3508412713513655,0.3416334125925513,0.3776957255016603,0.03743302230974294,0.0,0.0,0.9207859208478647,0.0,0.23090008919437727,0.22055996612956127,0.6295377321038762,0.05826851777318451,0.0,0.0,1.0340123431550132,0.0
13,9.896114053108829e-05,0.3271397760393573,0.3187260380270434,0.43154589708865865,0.03668387344291927,0.0,0.0,0.8413738400036214,0.0,0.2151041372782654,0.20539873919139306,0.6561647132643065,0.057066414793047845,0.0,0.0,0.970539890229702,0.0
14,9.879583809693738e-05,0.337896230904495,0.32943435432571994,0.4095544689313695,0.03835500945889519,0.0,0.0,0.8461876574684591,0.0,0.21750423908233643,0.20906748570915726,0.6527448680803237,0.05923730452454442,0.0,0.0,0.8436754149281316,0.0
15,9.861849601988384e-05,0.3374398538660185,0.3297626720631824,0.3997588256361282,0.03762097099211578,0.0,0.0,0.7677182057908937,0.0,0.2060831858466069,0.1988089660389556,0.6718172797105172,0.05697528940638424,0.0,0.0,0.7274219619731108,0.0
16,9.842915805643157e-05,0.32836684141235023,0.3207597568046813,0.4237335773813112,0.03774550005875747,0.0,0.0,0.7607084807811999,0.0,0.19892927159865698,0.19083703628016843,0.6860083392753937,0.05621569036544922,0.0,0.0,0.8092235151264403,0.0
17,9.822787092288992e-05,0.33255141066277727,0.3253173585615906,0.4118360666076728,0.04030910786149987,0.0,0.0,0.7234052562684405,0.0,0.23009166200127867,0.2202371240903934,0.6308611584634153,0.05918318967386666,0.0,0.0,0.9854539341396755,0.0
18,9.801468428384718e-05,0.3309979462959603,0.3237868881985253,0.4146129931577619,0.03610290990407378,0.0,0.0,0.7211058354553055,0.0,0.20478369668126106,0.19854000101072922,0.6702080696105487,0.05561434536163385,0.0,0.0,0.6243696035610304,0.0
19,9.778965073991652e-05,0.3260279260721861,0.31890768435801947,0.41553010292695663,0.03597425957856353,0.0,0.0,0.7120241792032531,0.0,0.19498118393950992,0.1875382073637512,0.6874153460924403,0.04892916868557222,0.0,0.0,0.7442976218958696,0.0
20,9.75528258147577e-05,0.32716237437345236,0.320046998669996,0.422502624972451,0.04029381288918575,0.0,0.0,0.7115376467213911,0.0,0.21831892240378592,0.20948738566496306,0.6500107907006678,0.05756505393785321,0.0,0.0,0.8831537005801996,0.0
21,9.730426794137729e-05,0.3168609259759679,0.31013748563972177,0.43950272287735737,0.03803527843168316,0.0,0.0,0.6723440259402873,0.0,0.2072763573171364,0.20125808933128914,0.6672109427653464,0.05861480529226052,0.0,0.0,0.6018268411772119,0.0
22,9.70440384477113e-05,0.3245662570511009,0.31748069153696884,0.4281421018826101,0.03749504720303686,0.0,0.0,0.7085565209096554,0.0,0.19261931174745162,0.18603461171603866,0.692767099688156,0.053103477682452646,0.0,0.0,0.6584700316190719,0.0
23,9.67722015414934e-05,0.3153814331938823,0.3084973351189903,0.446092356410664,0.036449767174381836,0.0,0.0,0.6884098562831972,0.0,0.20505632195207807,0.19725049667888217,0.6707734596501622,0.055458689362017644,0.0,0.0,0.7805825847304529,0.0
24,9.64888242944126e-05,0.31635297610625335,0.3096290814598986,0.44038320405053505,0.034957948527253216,0.0,0.0,0.6723895074690089,0.0,0.2113626937278443,0.202601181053453,0.67146427325396,0.04973342837313087,0.0,0.0,0.8761513157437245,0.0
25,9.619397662556436e-05,0.3145627065178226,0.3079168864398026,0.44504171434783335,0.03644073974973449,0.0,0.0,0.6645820290434594,0.0,0.20439539760765102,0.19659092432508865,0.6762657655026307,0.06157861539977603,0.0,0.0,0.7804473720490932,0.0
26,9.588773128419907e-05,0.31488960525568793,0.3081947828113448,0.44274285095692456,0.03623043782940573,0.0,0.0,0.6694822752300431,0.0,0.1948324705163638,0.18778433644523224,0.6950146555930156,0.048535990283643415,0.0,0.0,0.7048134308722284,0.0
27,9.557016383177228e-05,0.31115468637469934,0.30430260931744296,0.44684667857275584,0.036899416105748685,0.0,0.0,0.6852077984780658,0.0,0.20536001010073557,0.19677238781005144,0.6743610918125641,0.058222805596758714,0.0,0.0,0.858762228075001,0.0
28,9.524135262330099e-05,0.3081201731355167,0.3015726723142114,0.45631487521841807,0.031992778642212644,0.0,0.0,0.6547501276667211,0.0,0.2363726684823632,0.2275476702592439,0.6253772870947917,0.07257316756941792,0.0,0.0,0.8824998740934663,0.0
29,9.49013787880308e-05,0.3217376956241388,0.3152354862760095,0.42493052695029515,0.034459543483121795,0.0,0.0,0.6502208982320393,0.0,0.18374921182791393,0.1780373734008107,0.707613165462826,0.055823392004499005,0.0,0.0,0.5711838987138537,0.0
30,9.455032620941841e-05,0.3145735887335796,0.30815051214806005,0.44436514846772435,0.032940176469684744,0.0,0.0,0.6423076549289273,0.0,0.19156245212588047,0.18649481650855806,0.6954758665330893,0.05925575733320632,0.0,0.0,0.5067635906239351,0.0
