epoch,lr,train_total,train_seg,train_dice,train_ce,train_diff,train_conf,train_mri,train_w_conf,val_total,val_seg,val_dice,val_ce,val_diff,val_conf,val_mri,val_w_conf
1,9.999383162408304e-05,0.7080748209766313,0.6889662721577813,0.15421534617785712,0.39852431656098836,0.07671006146599264,0.4650556811222843,1.1437357603919271,0.0,0.6464242610666487,0.6271955006652408,0.35195726188854604,0.30043718169132866,0.03584662543402778,0.28119634874165056,1.5644300541943974,0.0
2,9.997532801828658e-05,0.619161515376147,0.6040359976244908,0.23980424307579004,0.23782554952537313,0.02482431449142157,0.24866328741989885,1.264305499605104,0.0,0.5785451230075624,0.5600477986865573,0.46208181220751016,0.18664010365804037,0.022177802191840276,0.25472133283813797,1.628018123904864,0.0
3,9.994449374809851e-05,0.5721991734761818,0.5565835122968636,0.250609179676117,0.15347280985876627,0.021552471086090687,0.21068411277351426,1.34604017728684,0.0,0.5296190184023645,0.5058363666137059,0.4431040035089531,0.13252084871961012,0.026093885633680557,0.16447102684113715,2.117365281118287,0.0
4,9.990133642141359e-05,0.53181411448647,0.5130563480012557,0.2926806673559497,0.09971402684117064,0.02020102108226103,0.1949357237155531,1.6737600722003216,0.0,0.4840095743536949,0.4567484608954854,0.5479767645868588,0.08180344959514009,0.024019368489583335,0.19291479997336863,2.485899891124831,0.0
5,9.98458666866564e-05,0.5027821513367634,0.4800147602371141,0.3073543071616914,0.06952842918096803,0.02226239372702206,0.18207435333261304,2.0541351675402884,0.0,0.44460678431722855,0.4154225357704692,0.5072661285392314,0.0660025967595478,0.0236602783203125,0.16394286770890984,2.6817611038684843,0.0
6,9.9778098230154e-05,0.4722672433829775,0.44800275818390006,0.3188088259040213,0.05226736491655602,0.022918042949601716,0.1903649528967399,2.1972854334057548,0.0,0.4046900945405165,0.3767240985400147,0.45746802360647254,0.07680338038545516,0.027153523763020833,0.18190402852164375,2.5250780026117963,0.0
7,9.9698047772759e-05,0.4384324078466378,0.4123111184905557,0.34616925256302133,0.04281572549804753,0.02453433766084559,0.1955543940704243,2.3667975894376343,0.0,0.35380159368117653,0.31934688554869756,0.5481329896669056,0.046630337867989306,0.04668443467881944,0.19340759428838888,2.978628228108088,0.0
8,9.96057350657239e-05,0.41224795100735684,0.3876851251020151,0.3647978008431661,0.03984564732139309,0.03128662109375,0.18068281219286078,2.1434145898795594,0.0,0.31845613891879715,0.2931489024311304,0.5577966040336806,0.048287074071251684,0.03617146809895833,0.17475067360533608,2.16892930302355,0.0
9,9.950118288582787e-05,0.3901878881542122,0.3686225671832468,0.3653904136003234,0.038187442544628594,0.0307949888939951,0.1682566410186244,1.8486082270157103,0.0,0.27287819075087705,0.2513562638726499,0.612984133850124,0.050171953602693976,0.03331773546006944,0.12399071500533157,1.8190467413928775,0.0
10,9.938441702975689e-05,0.37129328334156203,0.3522774603583065,0.38880592915217194,0.03710291552238678,0.034129064223345586,0.15312306726095723,1.5603001530556118,0.0,0.25188242056303556,0.23069007084187534,0.6361520700694758,0.050159697173835914,0.05384996202256945,0.1418146025803354,1.5806930980748601,0.0
11,9.925546630773869e-05,0.36977255873236003,0.3532042840532228,0.3766438039311442,0.038947064215865204,0.03148444680606618,0.16771193544069926,1.3419593943976889,0.0,0.23242616823150053,0.21568658134589594,0.6510257664367997,0.04985149122076109,0.036505805121527776,0.138039051161872,1.3088540443115764,0.0
12,9.911436253643444e-05,0.3585428693276994,0.3430705580641242,0.38588321921674795,0.03803028639305529,0.034807751225490194,0.14633607655471448,1.1991423049686,0.0,0.2451783754552404,0.2306854587048292,0.6153247021255153,0.05094432433187548,0.03650614420572917,0.1233678608511885,1.0842252592245738,0.0
13,9.896114053108829e-05,0.35354062076292786,0.34014999393154594,0.3894964990052797,0.04070374882487836,0.02715478036917892,0.146994388578277,1.0675280159594966,0.0,0.2165097162541416,0.2034232485211558,0.66904692480885,0.05207981312349956,0.030897691514756943,0.11685709756695561,0.9996648700700865,0.0
14,9.879583809693738e-05,0.33660738175990534,0.32421664849069776,0.4228697730149454,0.0385865098430419,0.023581890031403187,0.12202493321954035,1.0032599527754036,0.0,0.21715388355983628,0.2057604989450839,0.6604503251039263,0.055309405007089175,0.021484714084201387,0.13433023827771345,0.9244184702634811,0.0
15,9.861849601988384e-05,0.3411503544040755,0.3299995084165358,0.409018739935113,0.04062038154167799,0.02436978209252451,0.13256957053261645,0.8713919492621048,0.0,0.26018875154356164,0.24574328369150558,0.587525729422351,0.06557949285100524,0.03255276150173611,0.11680282081166903,1.1190174723664918,0.0
16,9.842915805643157e-05,0.3482361106968978,0.33722100671307714,0.39287643698896524,0.03999002225053332,0.02473156498927696,0.13521615690460392,0.8542104341527995,0.0,0.2070512036482493,0.1952144840111335,0.6742640145584663,0.04918861195910722,0.024909125434027776,0.11946743861254719,0.9345426039563285,0.0
17,9.822787092288992e-05,0.3321586443074778,0.32122977841280254,0.4268016424939527,0.03730458830318907,0.02689340628829657,0.1241325110343157,0.8239788732107948,0.0,0.20631040665838454,0.19612970288015075,0.674125332876833,0.05418507804020515,0.02823825412326389,0.11232850198737448,0.735681009789308,0.0
18,9.801468428384718e-05,0.3260486750187827,0.3158664890802374,0.430931522124877,0.03709580413791735,0.024617752374387254,0.13487538944418523,0.7720622230978573,0.0,0.2007442849791712,0.18960282623560892,0.6846740529386252,0.05122302146305123,0.03980034722222222,0.12849238926751747,0.7161544238527616,0.0
19,9.778965073991652e-05,0.3306703022078556,0.32053864507698543,0.4217825894316937,0.03924233395601714,0.0248995911841299,0.12397305047249092,0.764141536723165,0.0,0.21119263170080052,0.19986822718961372,0.6720928776616275,0.05550440127909598,0.03709445529513889,0.09548242767858836,0.7614273480243153,0.0
20,9.75528258147577e-05,0.3270747800448946,0.3176180187831907,0.4274941723756071,0.04053128091778205,0.022025194355085785,0.12395093351894734,0.7254125085531496,0.0,0.20202947480397093,0.191242429220842,0.6809506801034634,0.049304107501585454,0.02907867431640625,0.10904973186552525,0.7879355839557118,0.0
21,9.730426794137729e-05,0.33099078754437905,0.32085683768724693,0.4250590088618321,0.03823733485564042,0.02602227902879902,0.12420770145368343,0.7324576436596758,0.0016633986928104693,0.20267131057464413,0.1921824609239896,0.6845141270729075,0.05122279453919166,0.039755927191840276,0.08030887002953224,0.6404648728668689,0.0009537037037037044
22,9.70440384477113e-05,0.326292549175959,0.3165256644946103,0.4326418696066404,0.03482258800067939,0.021779438093596813,0.11840295760947116,0.719640053867125,0.0032941176470588467,0.21111401987986433,0.20178174273007446,0.669827703719121,0.05512701477079342,0.028800455729166667,0.07411267865035269,0.6267842710432079,0.0014074074074074056
23,9.67722015414934e-05,0.3278232021074669,0.31795409581824846,0.4304550457138723,0.035879652999003656,0.02304340437346814,0.10478407443300182,0.7045408807548822,0.004901960784313665,0.19693007396741047,0.18394404511070914,0.6948076994274028,0.04986125529717861,0.05017988416883681,0.06659602933149371,0.7720229273041089,0.0021111111111111126
24,9.64888242944126e-05,0.3288452678597441,0.3188171265391158,0.4289464998182834,0.03722083396369628,0.0232907164330576,0.10662378570904919,0.6993303132992165,0.006549019607843183,0.20955350765337546,0.19939026230325302,0.6692060673047007,0.05556280157373597,0.02594570583767361,0.05894722691219714,0.7309909731149673,0.002666666666666663
25,9.619397662556436e-05,0.3303060636216519,0.32065545557176367,0.4260682491928127,0.037431868495346576,0.022194656671262254,0.07696224648286315,0.6838005007920311,0.007222222222222202,0.19094416434980102,0.182722390939792,0.6982847121247551,0.05360600904613319,0.01935085720486111,0.07340276221641236,0.5803099261803759,0.004629629629629627
26,9.588773128419907e-05,0.3095441326791165,0.3000639527890028,0.4528090192285,0.031801624581966476,0.02215414608226103,0.0769433273696432,0.6593827008616691,0.007666666666666589,0.19102382535735765,0.1830619474562506,0.6998501029848638,0.05469291967456229,0.019739447699652777,0.06429184280698085,0.551719272426433,0.0030555555555555575
27,9.557016383177228e-05,0.31552064291694587,0.30638424936024583,0.44027281964175746,0.0363423325304015,0.019631299785539215,0.06422866654454493,0.6608328117167248,0.00697712418300656,0.1892968025472429,0.18123170271929767,0.7025232271425951,0.05664702342021176,0.022957695855034724,0.040375450481143264,0.5480731729004118,0.0023333333333333322
28,9.524135262330099e-05,0.3200532458430412,0.311309291466194,0.4359201805400476,0.03591419027515632,0.019178083831188724,0.05510841424887379,0.6386382538606139,0.005281045751633982,0.2183262869922651,0.20615951859702666,0.6522528504228426,0.055582491809036585,0.023292032877604167,0.03782746802446329,0.9563974738534954,0.0028888888888888866
29,9.49013787880308e-05,0.31899313459939815,0.31024705415555076,0.442868269821198,0.03536912508550849,0.019121716069240197,0.04999185445554116,0.6438906213670385,0.005264705882352941,0.19198416914376948,0.18161553151698576,0.7007121945627861,0.05053553847440829,0.023917982313368055,0.041049420254098044,0.7598756449917953,0.0035000000000000027
30,9.455032620941841e-05,0.3200815311833924,0.3110038630299124,0.4391354297757222,0.03465441017521217,0.019378303079044118,0.054169664709080086,0.6596680219266929,0.006241830065359465,0.20937921270314191,0.1996004717114071,0.6772601187292773,0.06800336987620945,0.03724636501736111,0.040875851842833474,0.5544945929199457,0.003888888888888892
31,9.418828150443471e-05,0.32291759395716235,0.3136290447165569,0.429321914516235,0.03436418979784803,0.021742876838235295,0.05373012525230354,0.6531771831360518,0.007477124183006571,0.1819782916456461,0.1727507937182155,0.7157270221453574,0.04932424472127524,0.018662346733940974,0.055710655722456676,0.6623410267134507,0.005499999999999995
32,9.381533400219321e-05,0.3067855443367187,0.2975224248334473,0.4646382729273426,0.03501146650740731,0.021527937346813724,0.04667145149672733,0.668761357606626,0.0050196078431372585,0.19002662640478876,0.17970557419790162,0.7045007930245515,0.05333386955058409,0.023895602756076387,0.03837637144606561,0.7455446610848109,0.0046666666666666705
33,9.343157572190959e-05,0.31709505841135976,0.3079823355756554,0.4452852757399161,0.038710649478861006,0.02262280034083946,0.045859432036020595,0.6386817787317377,0.006032679738562083,0.18978935432516866,0.18164751562807296,0.6997175052954206,0.052058137383816455,0.022968885633680554,0.03343016021988458,0.547989414466752,0.004212962962962966
34,9.303710135019721e-05,0.31333245903837914,0.30434892644338746,0.4520901828065205,0.035540825409093396,0.02295107374004289,0.04005399650035828,0.636324387467375,0.003888888888888896,0.18777476487060388,0.17907877863488264,0.7038256296699962,0.05158840096490975,0.023232014973958333,0.03506382339530521,0.5923789411783218,0.004407407407407406
35,9.263200821770464e-05,0.3155181937723183,0.3067420928647705,0.4402220266363002,0.030102949336458764,0.02019772997089461,0.044449268294242665,0.6255826052205236,0.006225490196078417,0.1874271574947569,0.1786220097914338,0.7096285735164323,0.05802849796471289,0.023511250813802082,0.0517213463731524,0.5563369344092077,0.007777777777777772
36,9.221639627510079e-05,0.3104115413684471,0.3015761786816167,0.4586564376633935,0.03309945048520104,0.01921380734911152,0.050306320981140816,0.6167902519743816,0.00909803921568628,0.1918650560081005,0.1814820397645235,0.6992629795039951,0.05237073231837712,0.02198859320746528,0.039977106366616985,0.7550626465015942,0.006518518518518512
37,9.179036806841354e-05,0.31539842512677696,0.30650291148500114,0.45233249161186784,0.033788945422252165,0.021440573299632355,0.04263058358657302,0.6290680993859674,0.006555555555555554,0.18477247392551766,0.17399530650840866,0.7118632862861786,0.05065972391037374,0.030711534288194446,0.04231027534438504,0.6992858661545648,0.008499999999999997
38,9.135402871372811e-05,0.3111320170920854,0.3019854754355608,0.4654798141691059,0.030967467046552795,0.02264859068627451,0.04431798113875237,0.6351663936586941,0.006882352941176455,0.18013587788575225,0.17089481281323565,0.7169345082845655,0.0521707637132042,0.03172336154513889,0.03213924477394256,0.5620340869244602,0.004333333333333336
39,9.09074858712512e-05,0.3049362786114216,0.2962227144589027,0.47041453286635415,0.03291442289323016,0.01947332643995098,0.04102478589241703,0.6291798650926235,0.006581699346405237,0.19556159977283744,0.18566138485653533,0.693658804303656,0.057238742898011376,0.019808281792534722,0.04460554640067534,0.7088107508089807,0.008092592592592594
40,9.04508497187474e-05,0.30593504140920497,0.29748183648083726,0.4657033841282324,0.031046603902644826,0.019996134440104167,0.03253619510990878,0.6208361710403479,0.003333333333333337,0.18426640457991098,0.17591942155526744,0.7090430063402487,0.04905402498293875,0.016509840223524305,0.03864498446022885,0.5990414389305645,0.007962962962962969
41,8.998423292435457e-05,0.31017895878530016,0.3017265698854245,0.4670293892353339,0.0357622297661032,0.019980157590379903,0.033898949807546305,0.6215373432227209,0.003705882352941173,0.1834771667089727,0.17351076583274536,0.715901950044754,0.05445606984107548,0.028768242730034723,0.03580338436489304,0.6384058920045693,0.008361111111111106
42,8.950775061878454e-05,0.30465536666851417,0.29586552149963147,0.4700017896366422,0.03369323235603196,0.02150406182981005,0.035754333599014025,0.6242176887743613,0.005320261437908492,0.18527799225929711,0.17531154187810088,0.7114905585334567,0.05174247969536939,0.030771552191840277,0.02739058583198736,0.6492712260948287,0.005499999999999997
43,8.902152036691652e-05,0.30228043066374227,0.29369478605541527,0.48376808334897503,0.03142050398404107,0.02115352855009191,0.03668207827517215,0.6108889287301138,0.0052614379084967395,0.17538218289199803,0.16637679557833407,0.7266790411590288,0.0535308719961904,0.02947540283203125,0.025143101828224542,0.568694746411509,0.0046851851851851855
44,8.85256621387895e-05,0.30187310582282495,0.2932844434225676,0.46990740017058963,0.030679491866042144,0.020763561772365196,0.03642732494638539,0.6045504067750538,0.005960784313725495,0.1865264588760005,0.1770244787964556,0.7038672824286752,0.05064362432135062,0.03283284505208333,0.03766996571535452,0.5300533398985863,0.008666666666666673
45,8.80202982800016e-05,0.3030853748321533,0.29469723612362264,0.4696606706537009,0.03265424055788054,0.020635028913909313,0.03252964808021252,0.6025556548115085,0.004248366013071897,0.19188104207730955,0.18149559896232353,0.6983463946109016,0.05126391438146432,0.01847076416015625,0.04287563668977883,0.7411970785094633,0.010185185185185191
46,8.750555348152302e-05,0.30610566272893375,0.29788620078972744,0.46597433966658136,0.02927993004268501,0.017905740176930147,0.03222311257987338,0.6006481638726067,0.005267973856209159,0.1767916350521975,0.16790458940797381,0.7235488758111993,0.05029866798625638,0.017594740125868057,0.03398199814190674,0.623036573206385,0.00794444444444445
47,8.698155474893052e-05,0.2988885010574378,0.29046175519333167,0.4739323114660699,0.030104264752898256,0.017633954216452207,0.03455186231226167,0.610153372147504,0.007411764705882346,0.18077624115265079,0.17029643102238576,0.7184385217435703,0.04816345808406671,0.024774169921875,0.032541720807138415,0.7105938572850492,0.007999999999999998
