epoch,lr,train_total,train_seg,train_dice,train_ce,train_diff,train_conf,train_mri,train_w_conf,val_total,val_seg,val_dice,val_ce,val_diff,val_conf,val_mri,val_w_conf
1,9.999383162408304e-05,0.6722356149963304,0.6533713926287258,0.11919045486071135,0.32780658605636337,0.06867113300398284,0.6393403835740744,1.1997631532888786,0.0,0.6258114457130433,0.6019709083769057,0.3646662457361138,0.26395925887756877,0.05355088975694444,0.5599240458673901,1.8485550858908228,0.0
2,9.997532801828658e-05,0.6022822147490932,0.5869503810125238,0.2078618266541347,0.20234007899667703,0.025933538698682597,0.4054777006308238,1.2738640506843142,0.0,0.5612366603480445,0.5388886017931832,0.41790006387041134,0.15544317108061578,0.031156412760416665,0.26192275674806703,1.9232636926902664,0.0
3,9.994449374809851e-05,0.5605784837521759,0.5446557780691221,0.2673877353060058,0.1361424826377747,0.021857108321844364,0.20806128644914018,1.3736748357613882,0.0,0.5312603515055444,0.5060644302103254,0.40134493912369157,0.14395804210669463,0.02660759819878472,0.18121597489549054,2.253500146004889,0.0
4,9.990133642141359e-05,0.5309358223396189,0.5116312704834284,0.2874656167037129,0.0975630059034801,0.021958055683210784,0.1847422685108933,1.7108841819506067,0.0,0.4859540613161193,0.4581346096263991,0.42522757211973483,0.10739991041935153,0.03155856662326389,0.12881580175211033,2.4663934502336713,0.0
5,9.98458666866564e-05,0.5018822183796003,0.48001128072832144,0.314633618125222,0.07191009850916909,0.022658104990042893,0.19090861773081855,1.9604888163068714,0.0,0.43569899797439576,0.4044222960041629,0.5430568133457947,0.05851345346826646,0.01876254611545139,0.2385848868638277,2.9400040100018185,0.0
6,9.9778098230154e-05,0.47744458633310655,0.4528471535911747,0.31615371867722153,0.055394517801994204,0.022504440008425244,0.19484443290560854,2.234702369629168,0.0,0.40346465648876295,0.36874305597609947,0.5650624206602799,0.046413450657079615,0.021843804253472224,0.25381857053273255,3.253700814313359,0.0
7,9.9698047772759e-05,0.4525671832701739,0.42806899474531995,0.3215906431820732,0.04574785802842063,0.021968347886029412,0.18295440405022864,2.230144709933038,0.0,0.3570996969938278,0.32482865730093585,0.5641813297825136,0.0502968329936266,0.03269178602430556,0.1740735107411941,2.900163244869974,0.0
8,9.96057350657239e-05,0.419302126911341,0.3950804457944982,0.3552873963207181,0.04113180847272423,0.026528631472120097,0.15444594314139262,2.1569015799199835,0.0,0.3192059493727154,0.2921533610671759,0.569107781063783,0.043878455330721204,0.029329766167534722,0.12541291515032452,2.4120060983631344,0.0
9,9.950118288582787e-05,0.39893074026879144,0.3765926424633054,0.36827205605236263,0.036579777595276634,0.027722766352634803,0.08935333888831676,1.9565845628579457,0.0,0.2935042762094074,0.27057047366268105,0.573673149102385,0.05141759746345795,0.022586229112413196,0.07729166357571052,2.0675290962060293,0.0
10,9.938441702975689e-05,0.3826956884825931,0.3633222692153033,0.36955509021769645,0.038333837335070994,0.025768803615196078,0.08048320679980166,1.6796674811956929,0.0,0.266161415560378,0.2464671721888913,0.6061214933834477,0.04865414551071202,0.028434922960069445,0.046027529198262425,1.6851191111736827,0.0
