largest,oracle,peak_prob,mean_prob,prob_mass,n_components,largest_peak,largest_vol_frac,disagree,oracle_rank,cond_disagree,cond_lowconf_0.999,cond_lowconf_0.9995,cond_lowconf_0.9999,cond_nodom_0.3,cond_nodom_0.5,cond_nodom_0.7,case,threshold
0.0,0.9463009910117539,0.9463009910117539,0.9463009910117539,0.0,14,0.99951171875,0.2966674716252113,True,2,0.9463009910117539,0.0,0.0,0.9463009910117539,0.9463009910117539,0.9463009910117539,0.9463009910117539,DUKE_491,0.95
0.9435464980089013,0.9435464980089013,0.9435464980089013,0.9435464980089013,0.9435464980089013,13,1.0,0.3435053522926985,False,1,0.9435464980089013,0.9435464980089013,0.9435464980089013,0.9435464980089013,0.9435464980089013,0.9435464980089013,0.9435464980089013,DUKE_491,0.98
0.9412607449856734,0.9412607449856734,0.9412607449856734,0.9412607449856734,0.9412607449856734,9,1.0,0.4334799916195265,False,1,0.9412607449856734,0.9412607449856734,0.9412607449856734,0.9412607449856734,0.9412607449856734,0.9412607449856734,0.9412607449856734,DUKE_491,0.99
0.0,0.40419276492394224,0.1780968382465251,0.1780968382465251,0.0,10,0.98291015625,0.33251206241658965,True,3,0.1780968382465251,0.1780968382465251,0.1780968382465251,0.1780968382465251,0.0,0.1780968382465251,0.1780968382465251,DUKE_517,0.5
0.0,0.35675097015923996,0.17142857142857143,0.17142857142857143,0.0,8,0.994140625,0.24564740307242136,True,2,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,DUKE_517,0.8
0.23947175348495964,0.23947175348495964,0.16083049271769445,0.16083049271769445,0.23947175348495964,8,0.99853515625,0.2818955042527339,True,1,0.16083049271769445,0.16083049271769445,0.16083049271769445,0.16083049271769445,0.16083049271769445,0.16083049271769445,0.16083049271769445,DUKE_517,0.95
0.1483790523690773,0.15187899578980196,0.15187899578980196,0.15187899578980196,0.15187899578980196,7,0.99853515625,0.2921038100496963,True,2,0.15187899578980196,0.15187899578980196,0.15187899578980196,0.15187899578980196,0.15187899578980196,0.15187899578980196,0.15187899578980196,DUKE_517,0.98
0.14101758793969849,0.14101758793969849,0.14101758793969849,0.14101758793969849,0.14101758793969849,5,1.0,0.4546313799621928,False,1,0.14101758793969849,0.14101758793969849,0.14101758793969849,0.14101758793969849,0.14101758793969849,0.14101758793969849,0.14101758793969849,DUKE_517,0.99
0.8766349863555095,0.8766349863555095,0.8766349863555095,0.8766349863555095,0.8766349863555095,6,0.99951171875,0.7206558381857187,False,1,0.8766349863555095,0.8766349863555095,0.8766349863555095,0.8766349863555095,0.8766349863555095,0.8766349863555095,0.8766349863555095,DUKE_577,0.5
0.8495695075940796,0.8495695075940796,0.8495695075940796,0.8495695075940796,0.8495695075940796,6,0.99951171875,0.8343732274532047,False,1,0.8495695075940796,0.8495695075940796,0.8495695075940796,0.8495695075940796,0.8495695075940796,0.8495695075940796,0.8495695075940796,DUKE_577,0.8
0.8155844155844156,0.8155844155844156,0.8155844155844156,0.8155844155844156,0.8155844155844156,4,0.99951171875,0.9508959739353037,False,1,0.8155844155844156,0.8155844155844156,0.8155844155844156,0.8155844155844156,0.8155844155844156,0.8155844155844156,0.8155844155844156,DUKE_577,0.95
0.7660903978337846,0.7660903978337846,0.7660903978337846,0.7660903978337846,0.7660903978337846,2,0.99951171875,0.9663688912243825,False,1,0.7660903978337846,0.7660903978337846,0.7660903978337846,0.7660903978337846,0.7660903978337846,0.7660903978337846,0.7660903978337846,DUKE_577,0.98
0.6863288612928262,0.6863288612928262,0.6863288612928262,0.6863288612928262,0.6863288612928262,2,0.99951171875,0.9847279669105949,False,1,0.6863288612928262,0.6863288612928262,0.6863288612928262,0.6863288612928262,0.6863288612928262,0.6863288612928262,0.6863288612928262,DUKE_577,0.99
0.0,0.8938937733349391,0.8938937733349391,0.8938937733349391,0.0,12,1.0,0.450868040708116,True,2,0.8938937733349391,0.0,0.0,0.0,0.0,0.8938937733349391,0.8938937733349391,DUKE_590,0.5
0.0,0.8885093925347646,0.8885093925347646,0.8885093925347646,0.0,8,1.0,0.43139059304703475,True,2,0.8885093925347646,0.0,0.0,0.0,0.0,0.8885093925347646,0.8885093925347646,DUKE_590,0.8
0.8811465282925623,0.8811465282925623,0.8811465282925623,0.8811465282925623,0.8811465282925623,7,1.0,0.5194619347452776,False,1,0.8811465282925623,0.8811465282925623,0.8811465282925623,0.8811465282925623,0.8811465282925623,0.8811465282925623,0.8811465282925623,DUKE_590,0.95
0.8737380032406831,0.8737380032406831,0.8737380032406831,0.8737380032406831,0.8737380032406831,7,1.0,0.6994889937106918,False,1,0.8737380032406831,0.8737380032406831,0.8737380032406831,0.8737380032406831,0.8737380032406831,0.8737380032406831,0.8737380032406831,DUKE_590,0.98
0.8668512459098918,0.8668512459098918,0.8668512459098918,0.8668512459098918,0.8668512459098918,7,1.0,0.8208392267798208,False,1,0.8668512459098918,0.8668512459098918,0.8668512459098918,0.8668512459098918,0.8668512459098918,0.8668512459098918,0.8668512459098918,DUKE_590,0.99
0.8540202966432474,0.8540202966432474,0.0,0.0,0.8540202966432474,8,1.0,0.5455268389662028,True,1,0.0,0.8540202966432474,0.8540202966432474,0.8540202966432474,0.8540202966432474,0.8540202966432474,0.0,DUKE_595,0.5
0.8636363636363636,0.8636363636363636,0.0,0.0,0.8636363636363636,6,1.0,0.5894454382826476,True,1,0.0,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.0,DUKE_595,0.8
0.8691013541239229,0.8691013541239229,0.0,0.0,0.8691013541239229,3,1.0,0.6173267326732673,True,1,0.0,0.8691013541239229,0.8691013541239229,0.8691013541239229,0.8691013541239229,0.8691013541239229,0.0,DUKE_595,0.95
0.8738435660218671,0.8738435660218671,0.0,0.0,0.8738435660218671,3,1.0,0.6181061394380853,True,1,0.0,0.8738435660218671,0.8738435660218671,0.8738435660218671,0.8738435660218671,0.8738435660218671,0.0,DUKE_595,0.98
0.8710089399744572,0.8710089399744572,0.0,0.0,0.8710089399744572,2,1.0,0.6305767138193689,True,1,0.0,0.8710089399744572,0.8710089399744572,0.8710089399744572,0.8710089399744572,0.8710089399744572,0.0,DUKE_595,0.99
0.9093845816907578,0.9093845816907578,0.9093845816907578,0.9093845816907578,0.9093845816907578,6,1.0,0.9181092567637608,False,1,0.9093845816907578,0.9093845816907578,0.9093845816907578,0.9093845816907578,0.9093845816907578,0.9093845816907578,0.9093845816907578,DUKE_597,0.5
0.90562148309098,0.90562148309098,0.90562148309098,0.90562148309098,0.90562148309098,6,1.0,0.9219146295396903,False,1,0.90562148309098,0.90562148309098,0.90562148309098,0.90562148309098,0.90562148309098,0.90562148309098,0.90562148309098,DUKE_597,0.8
0.8977046192401891,0.8977046192401891,0.8977046192401891,0.0,0.8977046192401891,4,1.0,0.9315350325751515,False,1,0.8977046192401891,0.8977046192401891,0.8977046192401891,0.8977046192401891,0.8977046192401891,0.8977046192401891,0.8977046192401891,DUKE_597,0.95
0.8823032316344669,0.8823032316344669,0.8823032316344669,0.0,0.8823032316344669,3,1.0,0.9361149689028441,False,1,0.8823032316344669,0.8823032316344669,0.8823032316344669,0.8823032316344669,0.8823032316344669,0.8823032316344669,0.8823032316344669,DUKE_597,0.98
